pay_layout,gnd_layout,n_routings_checked,n_poses_checked,feasible,n_wcc_fail,n_wfc_fail,n_ifc_fail,n_ifc_fail_cable_cable,n_ifc_fail_exit_angle,wfc_fail_residual_min,wfc_fail_residual_median,wfc_fail_residual_max,wfc_fail_residual_force_median,wfc_fail_residual_moment_median,wfc_fail_residual_force_lateral_median,wfc_fail_residual_force_vertical_median,n_wfc_verify_attempted,n_wfc_verify_rescued,conditioning_index,manipulability,sigma_min,sigma_max,rank_ok,wfc_ok,max_wfc_residual,max_wfc_residual_force,max_wfc_residual_moment,ifc_ok,min_cable_cable_dist,min_exit_angle_margin,wfc_rescued_by_reposition,best_routing
rectangle-opposite,two-triangles,180,10,True,28,842,97,97,0,1.53719026112745,13.674662398999292,23.56865928671023,13.470766591538457,2.1531587049054073,13.47074511809682,0.025907949131033448,1,1,0.0502574274977198,0.04958823115811414,0.12063011915137437,2.4002446037821454,True,True,9.674878644465298e-15,8.926082647349967e-15,3.732067169519928e-15,True,0.06389320095320437,0.4182034220705242,True,A-C|A-F|B-A|C-B|D-D|D-E
base-trapezoid,horizzontal-parallelepiped,360,10,True,40,1214,226,226,0,1.7720329342365009,15.414005124136596,26.663570716384385,13.351016665813722,6.769078798459849,13.350297041040182,0.10404978234948992,1,1,0.04978520751531784,0.04720001554417417,0.12730717269203623,2.580201876489632,True,True,1.3543810850981838e-14,7.32410687763558e-15,1.1392641081511548e-14,True,0.05292182433932827,0.3892155522973273,True,A-F|B-A|B-B|C-D|D-E|E-C
rectangle-opposite,horizzontal-parallelepiped,180,10,True,28,562,108,108,0,1.7978988140853815,13.696261374495148,23.267950213401445,13.321981443535748,2.9948590158037147,13.321939636777179,0.025966923503998984,1,1,0.049779669813207056,0.06733109329739176,0.11877616764765242,2.386037675487753,True,True,9.18537636701491e-15,6.4047456679787536e-15,6.584099933341186e-15,True,0.07227372566323872,0.32651322683833955,True,A-D|A-E|B-A|C-F|D-B|D-C
3X2,pentagon,360,10,True,0,1732,276,276,0,1.5723643476779314,14.031179840711498,24.101468563570002,13.86071529578706,1.9430825637504396,13.860662141375604,0.02369935071055984,1,1,0.04960692991330496,0.025076782737174674,0.11980675371870404,2.415121313253674,True,True,5.870592330965522e-15,3.972054645195637e-15,4.32280420699006e-15,True,0.12202216746304069,0.40241141832069854,True,A-A|B-E|C-C|D-D|E-B|F-E
wave,rhombus-ext,78,10,True,14,257,51,51,0,1.6858941192166608,14.06640504017201,23.73497906797333,13.962446723073937,1.57485234581628,13.96235648247985,0.017670752440883675,1,1,0.04947149105329244,0.008530648864551234,0.12025422447947008,2.430778250647994,True,True,1.1606079486820638e-14,6.646518689688359e-15,9.514455862634612e-15,True,0.09075906061666329,0.4944694914980932,True,A-B|B-A|C-A|C-C|D-D|E-D
cross,horizzontal-parallelepiped,360,10,True,28,1114,241,241,0,1.5668717273430608,14.031274979496647,25.11321865826729,12.971378178033577,4.876384661885933,12.970182320746675,0.07634910716985566,2,1,0.04947136184657575,0.016831171597542743,0.12062038494021247,2.4466180683320915,True,True,0.3933521902501391,0.048753027751427015,0.3903192127728921,True,0.10635896183184028,0.4179157688864527,True,A-D|B-E|C-C|D-A|D-F|E-B
2X3,central-parallelepiped,360,10,True,68,1073,196,196,0,1.6698622610101432,13.777590942992571,23.670055655470403,13.344287348977586,2.8183281050166635,13.344259159715461,0.031700269415436466,1,1,0.04933093804840742,0.043968347234835364,0.1182833525055951,2.3977519419867126,True,True,0.08205916431379438,0.016359011741753686,0.08041199650992054,True,0.23281973224301278,0.4179157688864527,True,A-C|B-E|C-C|D-A|E-B|F-D
base-trapezoid,rhombus-ext,78,10,True,18,192,40,40,0,1.966723722582944,15.6712051170398,25.94629594353639,13.469959608081073,7.203758346364706,13.46777474744485,0.11617231408005857,1,1,0.04929301484160463,0.02629537212177234,0.12772175122627635,2.5910720136857153,True,True,1.5035722225109551,0.30321533004272927,1.4726811915460902,True,0.13995190091608387,0.4804999201258812,True,A-C|B-A|B-B|C-D|D-A|E-D
pentagon,arrow,168,10,True,0,625,135,135,0,1.667040176295078,13.835805520545142,24.020016078678587,13.503570823361663,2.599614911191573,13.50321922510876,0.039921698089861124,1,1,0.049078651387890346,0.03821990902226027,0.11811586626183723,2.406664872029901,True,True,1.0177784514167811e-14,9.057678187205881e-15,4.641741426862217e-15,True,0.05668030598150012,0.3886873512957292,True,A-C|B-E|C-B|D-C|E-A|E-D
vertical-parallelepiped,central-trapezoid,360,10,True,37,1401,238,238,0,1.5779651208211916,13.921373905024291,23.884126836270845,13.615359404732972,2.1922041535956795,13.615328159244116,0.028061428896505092,1,1,0.04907427752220182,0.029973156280823563,0.11852412384305154,2.4151985485559053,True,True,8.578224251856995e-15,7.377764055609925e-15,4.3765887235263146e-15,True,0.12466421747600853,0.49573600680125657,True,A-B|B-D|C-E|D-D|E-A|F-C
parallelepiped-int,rhombus-ext,34,10,True,10,86,18,18,0,9.155074427574263,14.06290016902507,22.704076462160252,13.840601166981227,2.0158117117421206,13.840447645027188,0.02464395620973292,4,1,0.048997562851736814,0.011695133068765464,0.11832675782745564,2.414951906597969,True,True,1.0549017628701262e-14,6.646518689688359e-15,8.191798473978308e-15,True,0.10535472118021304,0.432603075572651,True,A-B|B-A|B-C|C-A|C-D|D-D
horizzontal-parallelepiped,rectangle-same,180,10,True,26,571,107,107,0,1.8292340280943356,14.618912360677678,21.190708964731524,14.171010283097232,2.809552990568457,14.170971807290096,0.026982675034277648,1,1,0.048781693375672425,0.05430366177451098,0.11641058135794943,2.4007140822133777,True,True,1.2884806661106357e-14,1.020439314654103e-14,7.86693099022212e-15,True,0.07463135630357431,0.32651322683833955,True,A-A|B-C|C-C|D-B|E-D|F-A
arrow,base-trapezoid,168,10,True,14,668,97,97,0,1.9118084639398145,14.731406843732945,21.96616371581801,14.072463284429093,2.080078845740882,14.072164546462293,0.028106148842116596,1,1,0.0487766105480752,0.029800255484802793,0.11782586434345703,2.415622221788566,True,True,1.2932549549818032e-14,1.1374233532693354e-14,6.1544820580007095e-15,True,0.13150671008127005,0.3846245126357791,True,A-B|B-E|C-A|C-C|D-B|E-D
base-trapezoid,pyramid,360,10,True,21,1005,260,260,0,2.033115887595838,15.308277170034108,27.476047577961186,14.49560084923113,6.553114020840835,14.493931357513079,0.09657788694409497,1,1,0.0487052418065042,0.027526566843864737,0.12634889030833116,2.5941538450889747,True,True,1.6687726792306412e-14,1.3359632472723714e-14,1.0000022284395537e-14,True,0.08905371687565627,0.41115190529900336,True,A-A|B-C|B-D|C-F|D-B|E-E
central-trapezoid,pyramid,360,10,True,10,1174,251,251,0,1.521586328913235,12.881310458516694,25.41392647530632,12.696284343220661,2.0078738639608944,12.696258939328319,0.027377184812905853,4,1,0.048408666324693615,0.014433948380573158,0.11650413547164781,2.4176584206466853,True,True,9.764914844410565e-15,3.972054645195637e-15,8.920557371272804e-15,True,0.06749574593006163,0.41981971932396717,True,A-C|B-B|C-D|D-A|D-E|E-F
rectangle-same,vertical-parallelepiped,180,10,True,32,469,103,103,0,2.036661537750952,15.474240383399197,26.14073076091371,12.860096237356949,7.4036805685898806,12.85950021968868,0.13440980902078614,1,1,0.048367487562160645,0.062358647028093614,0.1255158889793395,2.595046699873127,True,True,5.187546040945947e-15,3.972054645195637e-15,3.336677362663902e-15,True,0.10388484120579342,0.4652866157331114,True,A-A|A-C|B-B|C-D|C-E|D-F
horizzontal-parallelepiped,central-trapezoid,360,10,True,16,1298,254,254,0,1.521381665052194,13.861108812911112,23.67664220733819,13.63317046172884,2.165989874812536,13.63309097611169,0.027958486913654212,1,1,0.048352340482000745,0.03001179517654712,0.11657315046517584,2.410910191794551,True,True,1.3382678259169867e-14,1.1374233532693354e-14,7.051445875294789e-15,True,0.16766592184114334,0.4341882410243255,True,A-B|B-E|C-D|D-D|E-A|F-C
two-triangles,3X2,720,10,True,56,2904,478,478,0,1.5341503616203565,13.874770558709884,24.027802766945044,13.713670060398528,1.7514564118870442,13.713608043364754,0.017148964237421183,2,1,0.0481195973881676,0.022882014653361482,0.11593252835760413,2.4092580705197553,True,True,9.516398910142132e-15,9.057678187205881e-15,2.9189577033539096e-15,True,0.06983174069331585,0.4983373804363495,True,A-C|B-E|C-A|D-B|E-F|F-D
vertical-parallelepiped,hexagon,720,10,True,124,1839,449,449,0,1.5597805935825546,13.936175414581996,23.76434941973892,13.74819936573958,2.000156281911416,13.748117703844251,0.028712821085035145,1,1,0.04809900959938947,0.026576342504520612,0.11605458564854772,2.412826929601079,True,True,1.2576430793226386e-14,6.936895214610187e-15,1.0490285805369229e-14,True,0.12158795657747613,0.39300248433366436,True,A-E|B-B|C-C|D-D|E-A|F-F
2X3,rhombus-ext,180,10,True,52,315,97,97,0,1.6274900108207397,14.052162627954711,23.07983051380749,13.782964205961818,2.1284404640449672,13.782927897008209,0.03350562810234514,1,1,0.048098917856682556,0.040596190192042206,0.11629896762016323,2.4262493933419575,True,True,1.0183232845301673e-14,4.351167857633658e-15,9.206821897719459e-15,True,0.152567359694524,0.45336865794965664,True,A-A|B-D|C-B|D-A|E-D|F-C
rhombus-ext,horizzontal-parallelepiped,180,10,True,40,425,103,103,0,1.6417600331521651,14.002026932110171,23.40104970000706,13.867994918222287,2.04308956029953,13.867921881783937,0.021836158358324198,1,1,0.04805549128795196,0.022906919536484313,0.11670181228187954,2.428480266336138,True,True,7.421074851107613e-15,4.070144838902081e-15,6.205342290003078e-15,True,0.2360589479133897,0.5320633063655716,True,A-B|A-F|B-A|C-E|D-C|D-D
rectangle-opposite,rhombus-ext,34,10,True,10,38,20,20,0,2.6098700543956506,14.011390411865072,22.608035183471788,13.68111096028143,2.452607552331856,13.681092219535484,0.024598830453332,1,1,0.04801482259975554,0.04022540523834262,0.11580575672390153,2.4221775695376095,True,True,0.18530743062523458,0.02803755784417058,0.18317406802017833,True,0.40455298687384883,0.45336865794965664,True,A-A|A-D|B-A|C-B|D-C|D-D
3X2,pyramid,720,10,True,30,1996,524,524,0,1.6932957354820042,12.908131861471633,25.719375414740462,12.710833339162878,2.0503559243266243,12.710821685188694,0.027065762214279587,1,1,0.04800580723707374,0.019391207674022453,0.11587470396487536,2.413764305485693,True,True,1.4320785116500816,0.2303546311463977,1.413430439547458,True,0.05225963340424052,0.4387982942468777,True,A-A|B-B|C-D|D-E|E-C|F-F
vertical-parallelepiped,two-triangles,720,10,True,64,2935,432,432,0,1.5438042014073212,13.786605494980538,24.12203799631419,13.569703173386078,2.133741129718502,13.56967235198892,0.027850795453757016,1,1,0.04762842492604089,0.033173398929446825,0.11472834507347386,2.408820893229791,True,True,1.0762293788937554e-14,1.020439314654103e-14,3.420135685938544e-15,True,0.0667122630549902,0.4652866157331114,True,A-C|B-F|C-B|D-E|E-A|F-D
two-triangles,rhombus-int,180,10,True,24,813,100,100,0,1.5774225615646504,13.956091783815463,23.704635745345296,13.79434772799653,1.8750111187768657,13.794322351383693,0.016836807635071338,1,1,0.04721337546113578,0.023741208681947696,0.11446656845427038,2.424452124769067,True,True,0.7579868708213554,0.09386593410453511,0.7521524331890664,True,0.12280317420997572,0.45336865794965664,True,A-B|B-C|C-A|D-B|E-D|F-C
two-triangles,two-triangles,720,10,True,168,1524,456,456,0,1.5244241748918932,13.919246707564765,23.314023647411336,13.73329115847602,2.159632877840946,13.733244148776876,0.01954621922020472,3,1,0.04720349751262784,0.01961827189902848,0.11413332351144646,2.417899721962628,True,True,7.978943554234763e-15,7.32410687763558e-15,3.1655961028905227e-15,True,0.06642452791692688,0.492171460355549,True,A-C|B-A|C-B|D-F|E-D|F-E
cross,2X3,360,10,True,48,712,247,247,0,1.5490115010393672,13.98049726366671,25.02269986346314,12.944014751687877,4.896962911219305,12.943197698770078,0.07606830180186108,2,1,0.047142273354826555,0.023111904666423946,0.11527657984606074,2.445291065587918,True,True,0.27631375794861934,0.04355119278939168,0.272860012530802,True,0.07514272091914191,0.4179157688864527,True,A-E|B-C|C-B|D-A|D-F|E-D
rhombus-ext,base-trapezoid,78,10,True,18,192,41,41,0,2.3783227433470757,15.034459073618523,21.641784467628323,14.929301967206499,1.9643429722303891,14.929254435395128,0.02505734229666956,1,1,0.046958563340284,0.0267671693626353,0.11368772486463176,2.421022211450479,True,True,1.2358185627113751e-14,9.565974336450906e-15,7.824122122549183e-15,True,0.05386257358076716,0.5202372758899162,True,A-A|A-D|B-B|C-C|D-B|D-E
hexagon,pentagon,360,10,True,0,1678,249,249,0,1.564728678028617,14.004999690847832,24.26532122242037,13.832084108682672,2.026095422335972,13.831995461449182,0.02225245594001457,3,1,0.04691780613016528,0.020880249212259228,0.11261452836486335,2.4129447426930226,True,True,0.3015532632253701,0.044373790425334,0.29827057730382645,True,0.13193619455897973,0.4792206689381541,True,A-E|B-B|C-A|D-D|E-E|F-C
rhombus-int,vertical-parallelepiped,180,10,True,40,539,91,91,0,1.5781868488809034,14.008084013859111,23.595999994958657,13.787683917646996,2.207170716871933,13.787489656473086,0.026272829292794952,2,1,0.046843364506488204,0.02290421552153462,0.11375026099535004,2.4283110787141404,True,True,0.8210182109739679,0.10609889649602373,0.8141338507353818,True,0.27104158318917776,0.4179157688864527,True,A-F|B-A|B-B|C-C|C-E|D-D
rectangle-same,hexagon,180,10,True,20,571,108,108,0,1.7977662115461326,15.470619497858282,26.513445227995177,13.088544390711919,7.165391364631489,13.08611225680544,0.14538279735649517,1,1,0.0468276794893208,0.041008730530518,0.1200995438414867,2.576425848193886,True,True,1.1680580411448003e-14,5.329070518200751e-15,1.039408322846928e-14,True,0.10111599400144398,0.39028483721018153,True,A-B|A-E|B-F|C-A|C-C|D-D
rectangle-same,rhombus-ext,34,10,True,14,56,14,14,0,2.6994911767029164,15.5197315153166,25.09258639845706,13.777042650724061,6.608773300299417,13.777042650724061,0.14355240806922964,1,1,0.0468114927443591,0.05142405683393717,0.12001171181764438,2.580421691262799,True,True,0.8163977558519433,0.11785176577758008,0.8078466791806448,True,0.11764358390307615,0.41115190529900336,True,A-A|A-D|B-A|C-B|C-C|D-D
parallelepiped-ext,cross,78,10,True,8,285,49,49,0,1.851755016322208,14.549525558060347,22.528762880187156,14.33214801017367,2.106236753604016,14.332108627675922,0.01179887333304741,1,1,0.046580674061600554,0.014949496738931636,0.11462269616065708,2.4998016849281064,True,True,1.743965334135605e-14,9.057678187205881e-15,1.4903018973472656e-14,True,0.12280317420997572,0.45336865794965664,True,A-A|A-D|B-C|C-B|D-D|D-E
horizzontal-parallelepiped,wave,360,10,True,68,748,220,220,0,1.6014308228612741,14.120401493542653,23.641950454543732,13.973029856969262,1.7864710746677936,13.972933668382261,0.02950136607914544,1,1,0.04652008245461781,0.014537328008355152,0.11191662735689924,2.405770184652582,True,True,7.902105480750097e-15,4.351167857633658e-15,6.596257219332524e-15,True,0.1968589624219254,0.4375415187649024,True,A-E|B-C|C-B|D-C|E-D|F-A
hexagon,rhombus-ext,180,10,True,40,610,99,99,0,1.5187462203802553,14.075583134744917,23.786562694080626,13.898972276560643,1.8693446863466607,13.898927457958084,0.024299473657263704,1,1,0.04644099141431092,0.02037269258289167,0.11254904215243745,2.4234849154782503,True,True,6.073843368965517e-15,4.351167857633658e-15,4.237795599769071e-15,True,0.05431799011643127,0.4475031594694418,True,A-B|B-A|C-D|D-A|E-D|F-C
parallelepiped-ext,2X3,180,10,True,60,248,102,102,0,3.992678010033697,13.801604009142508,22.115487409789363,13.62290090333985,2.1287468114047403,13.622864916305218,0.011190827883465815,1,1,0.04602230087756355,0.023895605550314374,0.11275101741744831,2.5022475705240517,True,True,0.6822453033849081,0.09718768332852919,0.6752875004026053,True,0.05172163655963992,0.4446994208396341,True,A-C|A-D|B-E|C-A|D-B|D-F
horizzontal-parallelepiped,rhombus-ext,180,10,True,40,528,100,100,0,1.5641718074541706,14.044739896931928,23.28484611482438,13.839935737837923,2.0969540910127846,13.839891511172054,0.027069180053898023,2,1,0.04597538074700487,0.022899772243859046,0.11164383718362787,2.4283395889201214,True,True,8.391552999452448e-15,5.9580819677934555e-15,5.909265691071425e-15,True,0.13199573437863452,0.5089644839199717,True,A-A|B-A|C-B|D-D|E-D|F-C
pentagon,horizzontal-parallelepiped,360,10,True,0,1240,270,270,0,1.7694778835290368,13.745946587369133,24.26277525599813,13.368608486712358,2.833546879037692,13.36829515201422,0.04146713972803262,1,1,0.045859736814393696,0.04576962665421064,0.11027234861339273,2.416623795334142,True,True,1.1296485177750765e-14,9.565974336450906e-15,6.008553267260379e-15,True,0.08731941453218817,0.3503071239504709,True,A-A|B-F|C-B|D-C|E-D|E-E
parallelepiped-int,3X2,180,10,True,52,621,74,74,0,1.6230781771390603,13.837238808695888,23.68943063934668,13.696762345917007,1.7670763902976319,13.696612209917216,0.02063560344169524,1,1,0.04567802180874122,0.010369068927510116,0.10960901984357438,2.410785504132221,True,True,1.190490963810828e-14,1.1374233532693354e-14,3.514780937025448e-15,True,0.07318145025589515,0.4758721058984647,True,A-E|B-A|B-C|C-B|C-D|D-F
two-triangles,central-trapezoid,360,10,True,16,1519,245,245,0,1.561240499531728,13.887076806583243,23.962866614367538,13.677866137956364,2.0358689970661055,13.677777883817212,0.017127648652477845,3,1,0.04566385251643886,0.014653665941686118,0.11105597448487835,2.4320325238633447,True,True,1.0810294250983927,0.1076416899563057,1.0756569548475536,True,0.09384548488577421,0.4661386319733713,True,A-A|B-B|C-E|D-D|E-C|F-D
horizzontal-parallelepiped,arrow,360,10,True,46,907,247,247,0,1.5139150391337386,13.907253353650518,23.71460098206751,13.645226492357798,2.2346257991746694,13.6450714486204,0.02737391334585304,1,1,0.04564642097484712,0.03036310150803655,0.10973010969049168,2.4039148600710023,True,True,1.9109386264541936e-14,1.7222418539888655e-14,8.279912019119742e-15,True,0.16622082587559467,0.32651322683833955,True,A-B|B-C|C-D|D-A|E-E|F-C
two-triangles,rhombus-ext,180,10,True,24,688,108,108,0,1.5726610913972432,14.044943053776134,23.461866774133448,13.868221414571268,2.0714492011556613,13.868206033007432,0.019201335650249618,1,1,0.04558655008813575,0.02299560826468197,0.11073926182987136,2.4292090894303513,True,True,6.9979286851126974e-15,6.646518689688359e-15,2.1897020778056687e-15,True,0.06861440183273573,0.45336865794965664,True,A-A|B-D|C-A|D-B|E-D|F-C
horizzontal-parallelepiped,cross,360,10,True,28,1177,249,249,0,1.688074951194853,14.511046619445752,22.88654691947894,14.332460444892693,1.798578686357268,14.332377072817707,0.0288946941615027,1,1,0.04553233558074949,0.018769883137920784,0.11010405229208611,2.418150768849133,True,True,4.297366292363304e-15,2.5121479338940403e-15,3.4866129422366675e-15,True,0.12481706842300791,0.36990647383846204,True,A-C|B-E|C-D|D-A|E-D|F-B
rhombus-ext,central-trapezoid,78,10,True,6,255,47,47,0,1.7758606024809127,14.056792046997792,23.742793030661,13.928044142241454,1.9060527377157739,13.927995835429892,0.02429406861432959,1,1,0.045529277354029306,0.013650790139968023,0.1107074742352283,2.431566690030734,True,True,0.33898704984522326,0.20882639925613772,0.26702762953762677,True,0.26787424706002044,0.5202372758899162,True,A-C|A-D|B-A|C-D|D-B|D-E
2X3,cross,360,10,True,48,724,249,249,0,1.756579225912033,14.544435892659944,22.756637867183443,14.334209852627756,1.897929064281517,14.334095178453863,0.03295896260901365,1,1,0.04550309738733922,0.024213666292036525,0.10941503541765855,2.4045623638821163,True,True,8.904134009695873e-15,7.32410687763558e-15,5.063700317711733e-15,True,0.06970391706375242,0.36990647383846204,True,A-C|B-B|C-D|D-E|E-D|F-A
pentagon,pentagon,168,10,True,22,471,104,104,0,1.5733964345614637,13.946407583922095,23.586807694410915,13.54546336587115,3.057342102762727,13.545171190695932,0.03967929117043134,1,1,0.04537286356019566,0.029842878813963268,0.10860510093011158,2.4041527849582103,True,True,6.980292748090266e-15,4.782987168225453e-15,5.084045691930022e-15,True,0.061770518582597606,0.4160614448474135,True,A-C|B-A|C-E|D-D|E-B|E-E
rectangle-opposite,rhombus-int,34,10,True,10,38,20,20,0,2.574939717080206,13.964794462160746,22.518406557181155,13.850663762228326,2.53337464713192,13.850589322879372,0.0225282451212383,1,1,0.0453328633311302,0.0400855729368467,0.10976754123937782,2.4213679254625893,True,True,1.7714929547086372e-14,5.9580819677934555e-15,1.6682925046984065e-14,True,0.26808156824084334,0.45336865794965664,True,A-B|A-C|B-A|C-B|D-C|D-D
horizzontal-parallelepiped,3X2,720,10,True,148,1849,458,458,0,1.5374496844131582,13.93550668424,23.836506029490405,13.717860603860498,2.0307631371162813,13.717844604863831,0.02816012808066226,1,1,0.04518286158544096,0.022599750811664224,0.10874842297997778,2.406851163561965,True,True,1.275742393700272e-14,1.03578512786223e-14,7.447602459741819e-15,True,0.10318781976809567,0.4341882410243255,True,A-F|B-B|C-A|D-E|E-D|F-C
central-trapezoid,central-parallelepiped,168,10,True,18,588,109,109,0,1.5273428543132148,13.898148132457749,23.813222858255816,13.609967942051886,2.4058085751711857,13.609772658191725,0.026538603534115524,1,1,0.045089940550885624,0.0249077483778146,0.10868128481836736,2.4103222024814297,True,True,0.13324530952730199,0.013041984934245722,0.1326055019220599,True,0.16766592184114334,0.41981971932396717,True,A-D|B-C|C-E|D-A|D-B|E-C
pyramid,vertical-parallelepiped,720,10,True,22,2576,547,547,0,1.6410443903342555,16.637280673674557,23.464698218270925,14.336042827893259,7.248298869794166,14.33390064612707,0.07173688130743727,1,1,0.044985591462501105,0.03427115837811408,0.11434443975018503,2.5418014086910423,True,True,0.30808516742893377,0.03685950681479825,0.30587227260260774,True,0.15695969043670036,0.4633533918727237,True,A-D|B-C|C-B|D-E|E-F|F-A
3X2,3X2,720,10,True,268,489,414,414,0,2.007235194943098,14.164058413469848,23.748482138940794,13.941653352913299,1.727568210968683,13.941569171418818,0.02504937182913558,1,1,0.044857166261539475,0.010156824254022008,0.10883015511895133,2.4261486890281407,True,True,7.816632414262308e-15,7.337557957613285e-15,2.6944360297401985e-15,True,0.1996871374912286,0.4361681820504353,True,A-E|B-F|C-B|D-A|E-D|F-C
cross,base-trapezoid,168,10,True,30,547,98,98,0,1.619650441032218,15.119056616788862,23.474588230313312,14.13383985291583,4.747127948290631,14.132527204465065,0.0759380210804732,2,1,0.04483901491110774,0.011888811768595266,0.11000567228368313,2.4533472133981244,True,True,1.2733246558761284e-14,1.246617817651181e-14,2.5942184945888343e-15,True,0.21524043613620883,0.4993505740910072,True,A-E|B-B|C-B|D-A|D-C|E-D
two-triangles,central-parallelepiped,360,10,True,36,1719,198,198,0,1.5136171901395683,13.798476781512775,23.849528778286885,13.562964120033808,2.1955486237449926,13.562922243139697,0.01989916593251273,1,1,0.04450983640146523,0.023312138265982343,0.10682779723515859,2.4000941336113715,True,True,0.11145098578408451,0.03179802912767882,0.10681857317826098,True,0.05660086350271414,0.4431883781158899,True,A-B|B-E|C-A|D-C|E-C|F-D
hexagon,cross,360,10,True,8,1390,262,262,0,1.6164165085578919,14.625580824786944,23.34972307260818,14.450388563024813,1.6481694924169625,14.450164429794839,0.025522418305989447,1,1,0.044189892136761375,0.01590468901344159,0.1070876602502212,2.423351926698537,True,True,5.971771897370961e-15,5.329070518200751e-15,2.6950077933603723e-15,True,0.052972451291152654,0.5194900697183719,True,A-C|B-A|C-D|D-B|E-E|F-D
rectangle-opposite,base-trapezoid,78,10,True,0,246,60,60,0,2.424129470358612,14.886471830057427,21.423001475713324,14.504993796024312,2.6194317645004257,14.504858435146966,0.02882028669843706,1,1,0.044164765731956934,0.06494324511975423,0.10637982611432976,2.4087035072248777,True,True,8.453201947702006e-15,7.32410687763558e-15,4.220673123283083e-15,True,0.07556782805543794,0.507168727450094,True,A-B|A-D|B-A|C-B|D-C|D-E
hexagon,vertical-parallelepiped,720,10,True,124,1886,455,455,0,1.5790195127999538,13.845933311330253,23.807183314981284,13.613657507675322,2.069128614698376,13.613605316169004,0.025270573661359208,1,1,0.04411014270896546,0.026576342504520636,0.10643701973062374,2.412982892231501,True,True,9.689518753423438e-15,6.646518689688359e-15,7.050571819403574e-15,True,0.050002356365240426,0.36945378526400835,True,A-A|B-D|C-E|D-F|E-C|F-B
central-parallelepiped,two-triangles,360,10,True,36,1699,221,221,0,1.5163914649486188,13.79154896612896,23.824303067784573,13.582422488015268,2.093442662464289,13.582378550685807,0.02726361366815233,3,1,0.04405199526135094,0.023293030775853086,0.10683527011007056,2.4252084264569644,True,True,8.770761894538737e-15,8.140289677804162e-15,3.2652638748082423e-15,True,0.17599912025402614,0.5232912264762855,True,A-D|B-E|C-A|C-C|D-B|E-F
pyramid,2X3,720,10,True,64,1480,548,548,0,1.73679074228441,16.758677261684745,23.382360649043644,14.866748914858313,7.317475602227917,14.866108146953295,0.0751631814467455,12,1,0.04395634505158038,0.026070394653393662,0.11049031651013037,2.5250502536664343,True,True,7.033067890166158e-15,6.936895214610187e-15,1.159106867033638e-15,True,0.07463135630357431,0.4179157688864527,True,A-C|B-F|C-B|D-A|E-E|F-D
wave,cross,168,10,True,28,664,100,100,0,1.5391612582064835,14.649405770435678,23.07590332193386,14.488506895764067,1.6148308069767263,14.48843469020727,0.016446696792735693,1,1,0.04392524177624604,0.006758090592101579,0.10651378057780002,2.4248877472406014,True,True,0.12351566621394944,0.009873964898651751,0.12312036637963665,True,0.05071673947113901,0.4475031594694418,True,A-D|B-C|C-A|C-D|D-B|E-E
pentagon,cross,168,10,True,1,813,116,116,0,1.8234523002214544,14.430980246519832,23.10818563529539,14.093488178306954,2.4822462583718363,14.09320144821682,0.03995617451047728,1,1,0.04390171967172726,0.01885921114118778,0.10622958405289473,2.41971350660568,True,True,1.0443328091883157e-14,8.140289677804162e-15,6.542078079337704e-15,True,0.0654221785506943,0.4312665152281575,True,A-C|B-D|C-B|D-E|E-A|E-D
hexagon,3X2,720,10,True,96,2241,492,492,0,1.537911900672479,13.99011940482843,24.048159873655816,13.857063788880165,1.7967521790916254,13.856949915925727,0.025939387096462596,1,1,0.04359210891764173,0.018589170321302535,0.10555690123992026,2.421468101929828,True,True,5.96970750463885e-15,4.351167857633658e-15,4.08714398640874e-15,True,0.056456766395305155,0.4836808458573047,True,A-E|B-C|C-A|D-F|E-B|F-D
horizzontal-parallelepiped,rhombus-int,180,10,True,44,530,105,105,0,1.5515709350958304,13.90716828820629,23.422563612504785,13.78471940953504,1.9279038311618257,13.784618880433328,0.026753245575532603,1,1,0.04352896549906269,0.021606162650842753,0.10522517872624325,2.4173599698460344,True,True,0.05464910534806712,0.00807513183723746,0.0540492087005478,True,0.05717736575661363,0.4375415187649024,True,A-D|B-C|C-B|D-C|E-B|F-A
central-parallelepiped,pentagon,168,10,True,0,611,130,130,0,1.5542656820258114,13.922097185614001,23.448466463042767,13.63369389908357,2.1795325060166397,13.633638414914744,0.023418955578504708,1,1,0.04352804290360235,0.029251571650207336,0.10500426143288012,2.412335920211796,True,True,7.304938477162283e-15,6.646518689688359e-15,3.0308275211152088e-15,True,0.05854812886921447,0.3581303928054846,True,A-E|B-D|C-A|C-C|D-E|E-B
parallelepiped-ext,base-trapezoid,78,10,True,0,214,56,56,0,2.493121671950891,14.97912192627279,21.013373050006734,14.649028562529448,2.362944063999728,14.648923683971855,0.012349306680178529,1,1,0.043441954360963944,0.02420819803204885,0.10621065565266691,2.5001135725007124,True,True,0.8858303200245039,0.125016567818081,0.8769642031723427,True,0.15555707358765414,0.4446994208396341,True,A-B|A-D|B-B|C-A|D-C|D-E
base-trapezoid,rhombus-int,78,10,True,12,428,25,25,0,1.760486809439825,15.466991372999159,26.348527622885957,13.27016014681023,6.969531163541664,13.269045746211795,0.12320380344142023,1,1,0.04341210686624653,0.022876417537654115,0.11260416389552384,2.593842409963176,True,True,8.314821872513881e-15,6.646518689688359e-15,4.9960036108132044e-15,True,0.14232149778427988,0.49463167676755143,True,A-B|B-A|B-C|C-B|D-D|E-C
